Fecha de creacion;Estado;Ubicacion;Origen;Modelo;Precio de la publicacion;Precio de la reserva;Gastos administrativo;Seguro base;Precio final;Check-in;Check-out;Dias de Alquiler;Pago de garantia;Monto de la garantia;Devolución Garantia;Provincia;Marca
2024-12-15 20:56:41.868805;CANCELADA;San Carlos de Bariloche, Río Negro Province, Argentina;WEB;Cronos  1.3;65000;195000;16575;16500;245775;15/12/24 20:56;18/12/24 20:56;3;NO;400000;NO;Río Negro;Fiat
2024-12-15 21:45:06.618640;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;245000;20825;27500;293325;29/12/24 13:00;2/1/25 16:30;5;NO;400000;NO;Buenos Aires;Renault
2024-12-15 21:55:25.214564;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;WEB;308 1.6 ALLURE;25000;75000;6375;16500;97875;16/12/24 21:54;19/12/24 21:54;3;NO;400000;NO;Buenos Aires;Peugeot
2024-12-15 21:55:25.642373;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;WEB;308 1.6 ALLURE;25000;75000;6375;16500;97875;16/12/24 21:54;19/12/24 21:54;3;NO;400000;NO;Buenos Aires;Peugeot
2024-12-16 06:34:38.390294;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;APP;Suran;60000;180000;15300;16500;211800;16/12/24 9:34;19/12/24 9:34;3;NO;400000;NO;Buenos Aires;Volkswagen
2024-12-16 07:16:15.072667;CANCELADA;Ap-Iwan 865, Trevelin, Chubut Province, Argentina;WEB;Classic;35000;115000;9775;16500;158975;20/12/24 8:00;23/12/24 8:00;3;NO;400000;NO;Chubut;Mercedes
2024-12-16 07:46:55.145878;CANCELADA;Hurlingham, Buenos Aires Province, Argentina;APP;Logan;45000;450000;38250;55000;602250;17/12/24 10:30;27/12/24 7:45;10;NO;400000;NO;Buenos Aires;Renault
2024-12-16 09:31:53.814147;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;147000;12495;16500;175995;26/12/24 9:31;29/12/24 9:31;3;NO;400000;NO;Buenos Aires;Renault
2024-12-16 09:51:09.255871;CANCELADA;Belgrano, Buenos Aires, Argentina;WEB;Corolla;70000;430000;36550;33000;499550;21/12/24 9:36;27/12/24 9:36;6;NO;400000;NO;Buenos Aires;Toyota
2024-12-16 11:41:31.415608;CANCELADA;La Boca, Buenos Aires, Argentina;WEB;Corolla;65000;605000;51425;49500;705925;13/1/25 11:36;22/1/25 11:36;9;NO;400000;NO;Buenos Aires;Toyota
2024-12-16 12:19:24.115416;COMPLETADA;Virrey del Pino 4130, Buenos Aires, Argentina;;208;70000;210000;17850;16500;267475;23/12/24 18:05;26/12/24 18:05;3;SI;400000;NO;Buenos Aires;Peugeot
2024-12-16 12:30:30.619137;CANCELADA;Pedro Monti 1756, Ingeniero Adolfo Sourdeaux, Buenos Aires Province, Argentina;;Cronos  1.3;60000;370000;31450;33000;480700;23/12/24 10:00;29/12/24 10:00;6;NO;400000;NO;Buenos Aires;Fiat
2024-12-16 14:06:15.896845;CANCELADA;Holiday Inn Buenos Aires Ezeiza Airport, an IHG Hotel, Autopista Riccheri, Buenos Aires Province, Argentina;APP;VITO  119 TOURER 7+1;120000;960000;81600;44000;1085600;6/1/25 14:04;14/1/25 14:04;8;NO;400000;NO;Buenos Aires;Mercedes
2024-12-16 14:33:39.000392;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;392000;33320;44000;469320;15/1/25 14:33;23/1/25 14:33;8;NO;400000;NO;Buenos Aires;Renault
2024-12-16 16:02:35.643596;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;;TUCSON 2.0 4X4;110000;1650000;140250;82500;1830500;18/12/24 11:00;2/1/25 11:00;15;NO;400000;NO;Buenos Aires;Hyundai
2024-12-16 16:06:00.839023;CANCELADA;Neuquen, Neuquén Province, Argentina;WEB;Cronos  1.3;100000;800000;68000;44000;912000;26/12/24 8:00;3/1/25 8:00;8;NO;400000;NO;Neuquén;Fiat
2024-12-16 16:43:45.941460;CANCELADA;Avenida de los Pioneros 100, San Carlos de Bariloche, Río Negro Province, Argentina;APP;up!;40000;160000;13600;22000;219200;6/1/25 16:38;10/1/25 16:38;4;NO;400000;NO;Río Negro;Volkswagen
2024-12-16 16:46:06.345711;COMPLETADA;Costa Rica 3966, Buenos Aires, Argentina;;TUCSON 2.0 4X4;110000;1540000;130900;77000;1830500;19/12/24 11:00;2/1/25 11:00;14;SI;400000;NO;Buenos Aires;Hyundai
2024-12-16 16:51:32.401657;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;WEB;Suran;60000;300000;25500;27500;382500;30/12/24 11:00;4/1/25 11:00;5;NO;400000;NO;Buenos Aires;Volkswagen
2024-12-16 17:12:22.116612;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;WEB;Sandero;49000;441000;37485;49500;527985;10/1/25 16:40;19/1/25 16:40;9;NO;400000;NO;Buenos Aires;Renault
2024-12-16 17:42:00.652945;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;APP;QQ 1.0 CONFORT SECURITY;45000;180000;15300;22000;217300;26/12/24 7:15;29/12/24 16:00;4;NO;400000;NO;Buenos Aires;Chery
2024-12-16 18:27:45.616050;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;WEB;Sandero;49000;147000;12495;16500;175995;24/12/24 15:30;26/12/24 17:30;3;NO;400000;NO;Buenos Aires;Renault
2024-12-16 20:02:08.851019;CANCELADA;Palermo, Buenos Aires, Argentina;APP;Vento;70000;210000;17850;16500;262050;27/12/24 19:00;30/12/24 11:30;3;NO;400000;NO;Buenos Aires;Volkswagen
2024-12-16 20:28:56.006635;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;WEB;Sandero;49000;245000;20825;27500;322825;30/12/24 11:00;4/1/25 11:00;5;NO;400000;NO;Buenos Aires;Renault
2024-12-16 20:30:18.626859;CANCELADA;Avenida Hipólito Yrigoyen 2359, Buenos Aires, Argentina;WEB;Logan;50000;250000;21250;27500;328250;30/12/24 11:00;4/1/25 11:00;5;NO;400000;NO;Buenos Aires;Renault
2024-12-16 21:49:26.908633;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;WEB;Sandero;49000;196000;16660;22000;258260;24/12/24 10:00;27/12/24 21:45;4;NO;400000;NO;Buenos Aires;Renault
2024-12-16 22:46:17.833089;CANCELADA;Holiday Inn Buenos Aires Ezeiza Airport, an IHG Hotel, Autopista Riccheri, Buenos Aires Province, Argentina;APP;VITO  119 TOURER 7+1;120000;360000;30600;16500;407100;27/12/24 9:00;30/12/24 9:00;3;NO;400000;NO;Buenos Aires;Mercedes
2024-12-16 22:50:39.030627;CANCELADA;Palermo, Buenos Aires, Argentina;APP;Sandero;60400;241600;20536;22000;307736;30/12/24 22:50;3/1/25 22:50;4;NO;400000;NO;Buenos Aires;Renault
2024-12-17 00:52:20.543981;CANCELADA;Avenida Padre Antonio María Claret & Boulevard de los Alemanes, Córdoba, Córdoba Province, Argentina;WEB;Gol Trend;45000;140000;11900;16500;186100;9/1/25 10:00;12/1/25 0:00;3;NO;400000;NO;Córdoba;Volkswagen
2024-12-17 01:28:30.527739;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;WEB;Sandero;49000;196000;16660;22000;258260;24/12/24 8:30;27/12/24 9:00;4;NO;400000;NO;Buenos Aires;Renault
2024-12-17 09:43:03.104034;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;392000;33320;44000;516520;28/12/24 21:00;5/1/25 21:00;8;NO;400000;NO;Buenos Aires;Renault
2024-12-17 10:01:23.194743;CANCELADA;Brasilia 480, San Carlos de Bariloche, Río Negro Province, Argentina;WEB;Prisma 1.4 LT;50000;150000;12750;16500;179250;17/12/24 10:01;20/12/24 10:01;3;NO;400000;NO;Río Negro;Chevrolet
2024-12-17 10:35:35.776058;CANCELADA;San Isidro, Buenos Aires, Argentina;APP;Kwid;45000;360000;30600;44000;434600;18/12/24 10:35;26/12/24 10:35;8;NO;400000;NO;Buenos Aires;Renault
2024-12-17 12:40:58.370863;CANCELADA;Morelos 532, CABA, Buenos Aires, Argentina;APP;Kicks;70000;560000;47600;44000;651600;27/12/24 8:00;3/1/25 21:00;8;NO;400000;NO;Buenos Aires;Nissan
2024-12-17 12:44:32.589191;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;WEB;Sandero;49000;588000;49980;66000;703980;28/12/24 12:36;9/1/25 12:36;12;NO;400000;NO;Buenos Aires;Renault
2024-12-17 13:37:31.014485;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;APP;Suran;60000;180000;15300;16500;211800;17/12/24 16:37;20/12/24 16:37;3;NO;400000;NO;Buenos Aires;Volkswagen
2024-12-17 14:02:08.938628;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;;Siena;60000;300000;0;0;300000;28/12/24 12:30;2/1/25 12:30;5;NO;0;NO;Buenos Aires;Fiat
2024-12-17 14:29:44.299246;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;;Siena;60000;300000;0;27500;422000;28/12/24 12:30;2/1/25 12:30;5;NO;400000;NO;Buenos Aires;Fiat
2024-12-17 14:56:42.405802;CANCELADA;Virrey del Pino 4130, Buenos Aires, Argentina;;208;70000;570000;48450;44000;601087;27/12/24 10:00;4/1/25 10:00;8;NO;400000;NO;Buenos Aires;Peugeot
2024-12-17 16:08:10.509625;CANCELADA;Mar del Plata, Buenos Aires Province, Argentina;WEB;ECO SPORT 1.5  S L/13;48000;96000;8160;11000;115160;23/12/24 16:05;25/12/24 16:05;2;NO;400000;NO;Buenos Aires;Ford
2024-12-17 17:53:55.730822;CANCELADA;San Isidro, Buenos Aires, Argentina;WEB;Kwid;45000;180000;15300;22000;217300;2/2/25 0:30;5/2/25 23:00;4;NO;400000;NO;Buenos Aires;Renault
2024-12-17 19:47:32.261465;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;WEB;Sandero;49000;147000;12495;16500;202995;24/12/24 12:00;27/12/24 12:00;3;NO;400000;NO;Buenos Aires;Renault
2024-12-18 02:00:17.191716;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;WEB;QQ 1.0 CONFORT SECURITY;45000;90000;7650;11000;108650;24/12/24 5:00;25/12/24 17:00;2;NO;400000;NO;Buenos Aires;Chery
2024-12-18 07:28:26.432851;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;294000;24990;33000;351990;20/12/24 19:01;25/12/24 20:00;6;NO;400000;NO;Buenos Aires;Renault
2024-12-18 08:33:10.116172;CANCELADA;Luján de Cuyo, Mendoza, Argentina;APP;Fiesta;27000;218000;18530;44000;280530;15/1/25 8:32;23/1/25 8:32;8;NO;400000;NO;Mendoza;Ford
2024-12-18 08:39:53.441871;CANCELADA;Lago del Monte 4388, Luján de Cuyo, Mendoza Province, Argentina;APP;ka;32000;256000;21760;44000;321760;15/1/25 22:00;23/1/25 8:00;8;NO;400000;NO;Mendoza;Ford
2024-12-18 09:22:00.043497;CANCELADA;Morelos 532, CABA, Buenos Aires, Argentina;APP;Kicks;70000;70000;5950;5500;90450;24/12/24 19:30;25/12/24 19:30;1;NO;400000;NO;Buenos Aires;Nissan
2024-12-18 09:27:15.193419;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;294000;24990;33000;351990;27/12/24 9:26;2/1/25 9:26;6;NO;400000;NO;Buenos Aires;Renault
2024-12-18 09:28:20.143248;CANCELADA;Avenida Hipólito Yrigoyen 2359, Buenos Aires, Argentina;APP;Logan;50000;300000;25500;33000;358500;27/12/24 9:28;2/1/25 9:28;6;NO;400000;NO;Buenos Aires;Renault
2024-12-18 09:32:15.919819;CANCELADA;Martínez, San Isidro, Buenos Aires Province, Argentina;APP;208;55000;330000;28050;33000;391050;27/12/24 9:32;2/1/25 9:32;6;NO;400000;NO;Buenos Aires;Peugeot
2024-12-18 11:05:04.866183;CANCELADA;Ciudad Autónoma de Buenos Aires, Argentina;WEB;208;47000;235000;19975;27500;327475;30/12/24 8:00;3/1/25 20:00;5;NO;400000;NO;Buenos Aires;Peugeot
2024-12-18 11:19:58.538180;CANCELADA;Ciudad Autónoma de Buenos Aires, Argentina;WEB;208;47000;193000;16405;22000;231405;29/12/24 18:00;2/1/25 18:00;4;NO;400000;NO;Buenos Aires;Peugeot
2024-12-18 14:09:23.736046;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;WEB;Suran;60000;180000;15300;16500;238800;24/12/24 9:00;27/12/24 9:00;3;NO;400000;NO;Buenos Aires;Volkswagen
2024-12-18 15:28:55.522005;CANCELADA;Avenida Hipólito Yrigoyen 2359, Buenos Aires, Argentina;WEB;Logan;50000;150000;12750;16500;206250;18/12/24 15:28;21/12/24 15:28;3;NO;400000;NO;Buenos Aires;Renault
2024-12-18 16:07:32.360961;COMPLETADA;Bolívar 355, Buenos Aires, Argentina;;Logan;60000;540000;45900;49500;635400;17/1/25 18:00;26/1/25 18:00;9;SI;400000;NO;Buenos Aires;Renault
2024-12-18 20:14:04.264052;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;49000;4165;5500;58665;20/12/24 20:13;21/12/24 20:13;1;NO;400000;NO;Buenos Aires;Renault
2024-12-18 21:13:25.975024;CANCELADA;Palermo, Buenos Aires, Argentina;WEB;Vento;70000;280000;23800;22000;361800;18/1/25 7:00;21/1/25 16:00;4;NO;400000;NO;Buenos Aires;Volkswagen
2024-12-19 00:24:19.112638;CANCELADA;Belgrano, Buenos Aires, Argentina;APP;Corolla;70000;220000;18700;16500;255200;27/12/24 19:00;30/12/24 11:30;3;NO;400000;NO;Buenos Aires;Toyota
2024-12-19 12:22:45.457771;CANCELADA;Calle 417 1251, Juan María Gutiérrez, Berazategui, Buenos Aires Province, Argentina;;408 1.6 HDI ALLURE;60000;430000;36550;38500;546350;19/12/24 17:00;26/12/24 17:00;7;NO;600000;NO;Buenos Aires;Peugeot
2024-12-19 12:24:36.024599;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;245000;20825;27500;293325;20/12/24 12:23;25/12/24 12:23;5;NO;400000;NO;Buenos Aires;Renault
2024-12-19 12:51:20.012298;CANCELADA;Vicente López, Buenos Aires Province, Argentina;APP;CERATO  2.0 SX 5 PTAS AUT;50000;100000;8500;11000;137500;24/12/24 18:30;26/12/24 18:30;2;NO;400000;NO;Buenos Aires;Kia
2024-12-19 13:04:11.560279;COMPLETADA;Avenida Patricias Argentinas 111, CABA, Buenos Aires, Argentina;;Cronos  1.3;60000;240000;20400;22000;306000;2/1/25 7:00;5/1/25 17:00;4;SI;400000;NO;Buenos Aires;Fiat
2024-12-19 13:29:53.728313;CANCELADA;AJC, Porvenir 3625, Santos Lugares, Buenos Aires Province, Argentina;APP;Corolla;65000;130000;11050;11000;170050;24/12/24 18:30;26/12/24 18:30;2;NO;400000;NO;Buenos Aires;Toyota
2024-12-19 15:13:56.569572;CANCELADA;San Miguel de Tucumán;APP;C3 1.5I FEEL;50000;100000;8500;11000;119500;21/12/24 9:30;22/12/24 21:30;2;NO;400000;NO;Tucumán;Citroen
2024-12-19 15:16:18.428008;CANCELADA;San Miguel de Tucumán;APP;C3 1.5I FEEL;50000;100000;8500;11000;119500;20/12/24 21:30;22/12/24 21:30;2;NO;400000;NO;Tucumán;Citroen
2024-12-19 16:22:13.648699;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;WEB;Sandero;49000;49000;4165;5500;58665;21/12/24 9:30;22/12/24 9:30;1;NO;400000;NO;Buenos Aires;Renault
2024-12-19 16:39:57.633931;CANCELADA;San Isidro, Buenos Aires, Argentina;APP;Kwid;45000;90000;7650;11000;108650;20/12/24 17:30;22/12/24 17:30;2;NO;400000;NO;Buenos Aires;Renault
2024-12-19 17:06:49.869615;CANCELADA;Ciudad Autónoma de Buenos Aires, Argentina;WEB;208;47000;240000;20400;27500;332900;29/12/24 11:00;3/1/25 11:00;5;NO;400000;NO;Buenos Aires;Peugeot
2024-12-19 17:36:06.918054;CANCELADA;Longchamps, Buenos Aires Province, Argentina;APP;Etios;50000;50000;4250;5500;59750;20/12/24 17:35;21/12/24 17:35;1;NO;400000;NO;Buenos Aires;Toyota
2024-12-19 17:41:40.113186;CANCELADA;Avenida Cabildo 759, Buenos Aires, Argentina;APP;Fiesta;60000;180000;15300;16500;238800;24/12/24 9:00;27/12/24 9:00;3;NO;400000;NO;Buenos Aires;Ford
2024-12-19 19:40:26.385969;CANCELADA;Ituzaingó, Buenos Aires Province, Argentina;APP;Fiesta;45000;275000;23375;33000;331375;17/2/25 19:39;23/2/25 19:39;6;NO;400000;NO;Buenos Aires;Ford
2024-12-20 07:47:57.238203;CANCELADA;Mar del Plata, Buenos Aires Province, Argentina;WEB;ECO SPORT 1.5  S L/13;48000;392000;33320;44000;469320;22/12/24 11:00;30/12/24 11:00;8;NO;400000;NO;Buenos Aires;Ford
2024-12-20 09:44:29.622589;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;APP;QQ 1.0 CONFORT SECURITY;45000;135000;11475;16500;177975;20/12/24 18:01;23/12/24 18:00;3;NO;400000;NO;Buenos Aires;Chery
2024-12-20 10:57:12.311898;CANCELADA;Belgrano, Buenos Aires, Argentina;APP;Corolla;70000;1230000;104550;93500;1428050;21/12/24 9:00;6/1/25 16:30;17;NO;400000;NO;Buenos Aires;Toyota
2024-12-20 11:11:34.343883;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;294000;24990;33000;405990;20/12/24 15:00;26/12/24 15:00;6;NO;400000;NO;Buenos Aires;Renault
2024-12-20 12:50:57.329924;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;;mobi;41500;290500;24692;38500;350000;13/1/25 10:00;20/1/25 10:00;7;NO;400000;NO;Buenos Aires;Fiat
2024-12-20 13:25:03.957670;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;;Siena;60000;540000;0;49500;626000;31/1/25 15:00;9/2/25 15:00;9;NO;400000;NO;Buenos Aires;Fiat
2024-12-20 13:48:46.685141;CANCELADA;Mendoza, Capital Department, Mendoza Province, Argentina;APP;Onix;40000;240000;20400;33000;323400;5/2/25 13:47;11/2/25 13:47;6;NO;400000;NO;Mendoza;Chevrolet
2024-12-20 14:22:06.592818;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;WEB;Sandero;49000;245000;20825;27500;293325;20/1/25 10:00;24/1/25 19:30;5;NO;400000;NO;Buenos Aires;Renault
2024-12-20 16:45:15.820387;CANCELADA;Ituzaingó, Buenos Aires Province, Argentina;APP;Fiesta;45000;150000;12750;16500;179250;20/12/24 17:42;23/12/24 17:42;3;NO;400000;NO;Buenos Aires;Ford
2024-12-20 16:45:50.227062;CANCELADA;Mar del Plata, Buenos Aires Province, Argentina;WEB;ECO SPORT 1.5  S L/13;48000;342000;29070;38500;409570;23/12/24 12:00;30/12/24 12:00;7;NO;400000;NO;Buenos Aires;Ford
2024-12-20 17:01:13.755871;CANCELADA;Ciudad Autónoma de Buenos Aires, Argentina;APP;208;47000;156000;13260;16500;185760;20/12/24 17:00;23/12/24 17:00;3;NO;400000;NO;Buenos Aires;Peugeot
2024-12-20 19:54:03.291942;CANCELADA;Morelos 532, CABA, Buenos Aires, Argentina;APP;Kicks;70000;140000;11900;11000;172900;24/12/24 19:53;26/12/24 19:53;2;NO;400000;NO;Buenos Aires;Nissan
2024-12-20 19:58:20.925220;CANCELADA;San Miguel de Tucumán;APP;C3 1.5I FEEL;50000;50000;4250;5500;68750;24/12/24 17:00;25/12/24 17:00;1;NO;400000;NO;Tucumán;Citroen
2024-12-20 20:58:08.737986;CANCELADA;Godoy Cruz;APP;Cronos  1.3;35000;40000;3400;5500;48900;22/12/24 7:00;23/12/24 7:00;1;NO;400000;NO;Mendoza;Fiat
2024-12-20 22:07:11.054753;CANCELADA;Mar del Plata, Buenos Aires Province, Argentina;APP;ECO SPORT 1.5  S L/13;48000;150000;12750;16500;194250;20/12/24 22:06;23/12/24 22:06;3;NO;400000;NO;Buenos Aires;Ford
2024-12-20 23:20:06.385332;CANCELADA;Salta, Salta Province, Argentina;APP;Sandero;55000;340000;28900;33000;455900;25/1/25 23:19;31/1/25 23:19;6;NO;400000;NO;Salta;Renault
2024-12-21 01:37:51.111792;CANCELADA;Neuquen, Neuquén Province, Argentina;APP;Cronos  1.3;100000;300000;25500;16500;369000;21/12/24 1:37;24/12/24 1:37;3;NO;400000;NO;Neuquén;Fiat
2024-12-21 01:39:20.040666;CANCELADA;Neuquen, Neuquén Province, Argentina;APP;Cronos  1.3;100000;400000;34000;22000;492000;21/12/24 1:39;25/12/24 1:39;4;NO;400000;NO;Neuquén;Fiat
2024-12-21 12:05:04.847328;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;98000;8330;11000;135330;21/12/24 19:00;23/12/24 19:00;2;NO;400000;NO;Buenos Aires;Renault
2024-12-21 12:19:02.496143;COMPLETADA;Puerto Madero, Buenos Aires, Argentina;;2008 1.6 FELINE TIPTRONIC L/19;75000;225000;19125;16500;278325;23/12/24 9:00;26/12/24 9:00;3;SI;400000;NO;Buenos Aires;Peugeot
2024-12-21 12:22:08.337121;CANCELADA;Mar del Plata, Buenos Aires Province, Argentina;APP;ECO SPORT 1.5  S L/13;48000;148000;12580;16500;192080;21/12/24 12:21;24/12/24 12:21;3;NO;400000;NO;Buenos Aires;Ford
2024-12-21 12:38:54.565851;CANCELADA;Ituzaingó, Buenos Aires Province, Argentina;APP;Fiesta;45000;100000;8500;11000;119500;21/12/24 19:00;23/12/24 19:00;2;NO;400000;NO;Buenos Aires;Ford
2024-12-21 13:04:54.123290;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;WEB;Kwid;50000;100000;8500;11000;137500;21/12/24 13:30;22/12/24 23:30;2;NO;400000;NO;Buenos Aires;Renault
2024-12-21 14:53:50.073394;CANCELADA;Plaza Independencia, Avenida 24 de Septiembre, San Miguel de Tucumán, Tucumán, Argentina;APP;Etios;55000;55000;4675;5500;74175;24/12/24 17:00;25/12/24 17:00;1;NO;400000;NO;Tucumán;Toyota
2024-12-21 15:33:03.332701;CANCELADA;Ciudad Autónoma de Buenos Aires, Argentina;WEB;208;47000;141000;11985;16500;169485;23/12/24 16:30;26/12/24 11:00;3;NO;400000;NO;Buenos Aires;Peugeot
2024-12-21 16:24:54.415561;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;49000;4165;5500;67665;22/12/24 10:00;23/12/24 10:00;1;NO;400000;NO;Buenos Aires;Renault
2024-12-21 16:34:37.874664;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;WEB;Sandero;49000;294000;24990;33000;351990;22/12/24 10:00;28/12/24 10:00;6;NO;400000;NO;Buenos Aires;Renault
2024-12-21 16:35:03.322778;CANCELADA;Longchamps, Buenos Aires Province, Argentina;WEB;Etios;50000;300000;25500;33000;358500;22/12/24 10:00;28/12/24 10:00;6;NO;400000;NO;Buenos Aires;Toyota
2024-12-21 16:35:55.640875;CANCELADA;Ciudad Autónoma de Buenos Aires, Argentina;WEB;YARIS;70000;420000;35700;33000;488700;22/12/24 10:00;28/12/24 10:00;6;NO;400000;NO;Buenos Aires;Toyota
2024-12-21 16:36:19.375909;CANCELADA;Morelos 532, CABA, Buenos Aires, Argentina;WEB;Kicks;70000;420000;35700;33000;488700;22/12/24 10:00;28/12/24 10:00;6;NO;400000;NO;Buenos Aires;Nissan
2024-12-21 16:36:48.221750;CANCELADA;Avenida Hipólito Yrigoyen 2359, Buenos Aires, Argentina;WEB;Logan;50000;300000;25500;33000;358500;22/12/24 10:00;28/12/24 10:00;6;NO;400000;NO;Buenos Aires;Renault
2024-12-21 16:37:16.148424;CANCELADA;Belgrano, Buenos Aires, Argentina;WEB;Corolla;70000;285000;24225;22000;331225;22/12/24 10:00;26/12/24 10:00;4;NO;400000;NO;Buenos Aires;Toyota
2024-12-21 16:37:45.174149;CANCELADA;Morelos 532, CABA, Buenos Aires, Argentina;WEB;Kicks;70000;280000;23800;22000;361800;21/12/24 17:00;24/12/24 18:00;4;NO;400000;NO;Buenos Aires;Nissan
2024-12-21 16:40:42.308574;CANCELADA;Alberti 1077, Buenos Aires, Argentina;WEB;RENEGADE 1.8 4X2 SPORT;80000;320000;27200;22000;369200;22/12/24 10:00;26/12/24 10:00;4;NO;400000;NO;Buenos Aires;Jeep
2024-12-21 16:42:13.176327;CANCELADA;La Boca, Buenos Aires, Argentina;WEB;Corolla;65000;270000;22950;22000;314950;22/12/24 10:00;26/12/24 10:00;4;NO;400000;NO;Buenos Aires;Toyota
2024-12-21 17:29:02.278631;CANCELADA;San Isidro, Buenos Aires, Argentina;APP;Kwid;45000;135000;11475;16500;162975;21/12/24 19:00;24/12/24 19:00;3;NO;400000;NO;Buenos Aires;Renault
2024-12-21 18:42:18.326141;CANCELADA;Palermo, CABA, Argentina;APP;208;75000;225000;19125;16500;260625;27/12/24 19:20;30/12/24 11:30;3;NO;400000;NO;CABA;Peugeot
2024-12-22 13:21:10.191505;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;APP;Suran;60000;300000;25500;27500;398000;22/12/24 13:20;27/12/24 13:20;5;NO;400000;NO;Buenos Aires;Volkswagen
2024-12-22 13:33:25.612895;CANCELADA;Fray Luis Beltrán 375, Resistencia, Chaco, Argentina;APP;Ranger;80000;480000;40800;33000;553800;22/12/24 16:00;27/12/24 18:00;6;NO;400000;NO;Chaco;Ford
2024-12-22 16:59:41.154324;CANCELADA;Hurlingham, Buenos Aires Province, Argentina;APP;Logan;45000;315000;26775;38500;380275;29/12/24 11:00;5/1/25 11:00;7;NO;400000;NO;Buenos Aires;Renault
2024-12-22 17:48:07.390968;CANCELADA;Rafaela 4788, Buenos Aires, Argentina;APP;Sandero;60000;180000;15300;16500;211800;23/12/24 17:47;26/12/24 17:47;3;NO;400000;NO;Buenos Aires;Renault
2024-12-22 17:49:08.658684;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;147000;12495;16500;175995;23/12/24 17:48;26/12/24 17:48;3;NO;400000;NO;Buenos Aires;Renault
2024-12-23 01:54:44.347600;CANCELADA;Morelos 532, CABA, Buenos Aires, Argentina;WEB;Kicks;70000;350000;29750;27500;452250;30/12/24 7:30;4/1/25 7:30;5;NO;400000;NO;Buenos Aires;Nissan
2024-12-23 09:01:22.594855;CANCELADA;Ohiggins 1940, Formosa, Formosa Province, Argentina;WEB;SONIC 1.6 4 PTAS LT;45000;135000;11475;16500;162975;23/12/24 12:00;26/12/24 12:00;3;NO;400000;NO;Formosa;Chevrolet
2024-12-23 10:07:06.295256;CANCELADA;Avenida Padre Antonio María Claret & Boulevard de los Alemanes, Córdoba, Córdoba Province, Argentina;APP;Gol Trend;45000;90000;7650;11000;126650;24/12/24 12:00;26/12/24 12:00;2;NO;400000;NO;Córdoba;Volkswagen
2024-12-23 10:08:13.434593;CANCELADA;Córdoba, Capital Department, Córdoba Province, Argentina;APP;Cronos  1.3;50000;100000;8500;11000;137500;24/12/24 12:00;26/12/24 12:00;2;NO;400000;NO;Córdoba;Fiat
2024-12-23 10:48:11.451618;CANCELADA;Ciudad Autónoma de Buenos Aires, Argentina;APP;208;47000;188000;15980;22000;261980;30/12/24 10:45;3/1/25 10:45;4;NO;400000;NO;Buenos Aires;Peugeot
